,chain,protocol,current_usd_tvl,max_usd_tvl,launch_date,totalLiquidityUSD,last_day_tvl,month,quarter,start_of_month_tvl,monthly_tvl_share,start_of_quarter_tvl,quarterly_tvl_share,chains_tvl_share,chains_tvl_share_floor,chains_tvl_share_floor_sort,monthly_tvl_floor,monthly_tvl_share_floor,monthly_tvl_share_floor_sort,num_protocols_threshold,num_protocols,num_protocols_threshold_pct_chain,num_protocols_threshold_pct_share
70,Arbitrum,mycelium.xyz,17195975.61959,18904803.86582,2022-08-18,986610290.2027272,984920940.9596107,2022-08-01,2022Q3,850123697.0012755,8.77579074332743,746368781.1664016,8.645963423891736,9.413766196508021,5.0,5.0,0.0,5.0,5.0,1,1,1.6129032258064515,1.5625
705,Polygon,dfyn-network,17521981.99202,285619118.67331,2020-10-12,653286.6115043259,142895.41101674622,2020-10-01,2020Q4,2495.3418139221267,100.0,2495.3418139221267,100.0,100.0,100.0,50.0,0.0,100.0,30.0,1,1,0.6622516556291391,100.0
42,Arbitrum,vesta-finance,18049609.08213,58308463.07036,2022-02-24,1603048362.5094392,1565113583.51056,2022-02-01,2022Q1,1706195631.0772665,5.092917838989182,1782578913.4949436,5.052521302106808,5.113617464812618,5.0,5.0,1000000000.0,5.0,5.0,1,1,1.6129032258064515,1.5625
948,Solana,sunny,18330588.7371,3397253288.2853,2021-08-28,2965394724.493045,2789324742.3528366,2021-08-01,2021Q3,1397409603.4735997,16.454633318587632,631693187.6212717,9.17948634791563,25.231731880320535,25.0,25.0,2000000000.0,15.0,15.0,1,1,1.9607843137254901,3.5714285714285716
707,Polygon,dodo,18692942.26347,49879810.58392,2021-07-29,6132304396.093978,6215184786.537825,2021-07-01,2021Q3,5866009124.188425,81.43313161773001,5847981753.75959,84.98028746145081,78.08410073970306,75.0,50.0,6000000000.0,80.0,30.0,1,1,0.6622516556291391,8.333333333333334
645,Polygon,gains-network,19277947.70408,19277947.70408,2021-12-13,5055021042.842722,4963160250.53931,2021-12-01,2021Q4,5121508472.082664,12.554922751616838,4383704677.116872,20.201668524484514,14.756019730855249,10.0,10.0,5000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
418,Fantom,fantohm,19346153.31036,29422804.883869994,2021-11-05,5164634975.491918,5058408351.364944,2021-11-01,2021Q4,5129487204.437442,14.972826275269579,1509482689.809377,6.9562324994556946,13.705694972151688,10.0,10.0,5000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2195121951219512
47,Arbitrum,dopex,19921519.77738,161976994.50444,2021-11-02,2644384769.8212895,2562732658.7731895,2021-11-01,2021Q4,2644384769.8212895,7.718883425472006,1073899895.9495308,4.948912238476607,7.494635517545293,5.0,5.0,2000000000.0,5.0,5.0,1,1,1.6129032258064515,1.5625
442,Fantom,stargate,20143247.06282,232957608.01268,2022-03-22,6693014403.526733,6570948388.061509,2022-03-01,2022Q1,11738761494.226648,32.30033435533891,4884712105.945583,13.84517217336593,21.78169576289351,20.0,20.0,6000000000.0,30.0,30.0,1,1,1.2048192771084338,1.5151515151515151
886,Solana,01,20170702.87418,20717076.12822,2022-03-12,6799720585.9142065,6654384732.762373,2022-03-01,2022Q1,7411555751.13679,20.393610430937954,11222273937.146017,31.80828500564955,22.871315266894246,20.0,20.0,6000000000.0,20.0,20.0,1,1,1.9607843137254901,1.5151515151515151
470,Fantom,yearn-finance,20421235.34764,1330881299.77324,2021-09-14,1263006996.7586203,1324156250.1839015,2021-09-01,2021Q3,912122494.0673279,7.093744632125107,195893208.77219772,2.8466335727715273,6.016654423794829,5.0,5.0,1000000000.0,5.0,5.0,1,1,1.2048192771084338,1.5625
579,Optimism,lyra,21498645.89604,73672036.01342,2021-09-01,121737801.78855126,112138549.26740679,2021-08-01,2021Q3,78025989.06204264,0.9187635723589019,5565.389121542401,8.087377616721398e-05,0.9592643397510623,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
888,Solana,aldrin,22209228.20754,149528106.77962,2021-11-01,12508175671.938643,12214885684.470835,2021-10-01,2021Q4,11055273735.71757,49.14409685037892,10773600401.277042,49.64857812114191,36.48369988736084,35.0,35.0,12000000000.0,45.0,30.0,1,1,1.9607843137254901,4.166666666666667
915,Solana,hubble,22627467.42564,39832790.51933,2022-02-03,7491680858.269927,8619282853.036497,2022-02-01,2022Q1,8619282853.036497,25.728174777828407,11222273937.146017,31.80828500564955,25.728174777828407,25.0,25.0,7000000000.0,25.0,25.0,1,1,1.9607843137254901,3.5714285714285716
587,Optimism,perpetual-protocol,22813658.68621,41675937.15592,2021-12-18,306978756.8683948,302895462.3983247,2021-12-01,2021Q4,353776813.3920528,0.8672524096487912,135762266.7106851,0.6256407564447799,0.8979574240813162,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
919,Solana,jpool,22958791.71071,153674688.2444,2022-01-01,11222273937.146017,11089093881.241014,2021-12-01,2022Q1,14915893927.27731,36.564988039964085,11222273937.146017,31.80828500564955,31.4333890495362,30.0,30.0,11000000000.0,35.0,30.0,1,1,1.9607843137254901,2.0408163265306123
704,Polygon,xdao,23096378.90025,37517023.87154,2022-01-18,5400972788.753209,5543164843.3253145,2022-01-01,2022Q1,5624501902.134633,15.463236024379508,5507295577.612607,15.609815650927278,15.203863917006355,15.0,15.0,5000000000.0,15.0,15.0,1,1,0.6622516556291391,1.7543859649122806
298,Avalanche,synapse,23294517.11226,267396334.70887,2021-08-27,2032791082.7890882,1769611888.9347546,2021-08-01,2021Q3,180148092.91609204,2.1212612283533305,192014292.6749633,2.7902668775830692,16.59329252874411,15.0,15.0,2000000000.0,0.0,0.0,1,1,1.0204081632653061,1.7543859649122806
211,Avalanche,homora,23726947.07537,679064663.46287,2021-10-20,7051574755.776462,6891239915.353129,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,23.00376825217911,20.0,20.0,7000000000.0,15.0,15.0,1,1,1.0204081632653061,1.5151515151515151
507,Fantom,spartacus,24393322.84319,99636668.89765,2021-11-03,5178907897.967412,5129487204.437442,2021-11-01,2021Q4,5129487204.437442,14.972826275269579,1509482689.809377,6.9562324994556946,14.972826275269579,10.0,10.0,5000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2195121951219512
143,Avalanche,beefy,24442531.89378,295395475.75538,2021-05-26,251237843.51448187,246676510.81699094,2021-05-01,2021Q2,348394460.6980598,10.099710104932552,189166868.63427812,36.13355329137925,4.0374989302209805,0.0,0.0,0.0,10.0,10.0,1,1,1.0204081632653061,1.3888888888888888
926,Solana,mercurial-finance,24898161.18848,215461516.22389,2021-07-06,1019671177.121885,984197561.8487418,2021-07-01,2021Q3,920893330.9426937,12.784028499942263,631693187.6212717,9.17948634791563,12.932694093949232,10.0,10.0,1000000000.0,10.0,10.0,1,1,1.9607843137254901,1.2195121951219512
891,Solana,almond,27688617.89108,477615199.3681,2021-10-09,10420308260.104235,10445224095.446619,2021-10-01,2021Q4,11055273735.71757,49.14409685037892,10773600401.277042,49.64857812114191,41.187526177821866,40.0,40.0,10000000000.0,45.0,30.0,1,1,1.9607843137254901,100.0
26,Arbitrum,beefy,27870310.29783,65782579.6,2021-09-21,693505050.9599084,761877093.5733861,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,4.198717189286723,0.0,0.0,0.0,0.0,0.0,1,1,1.6129032258064515,1.3888888888888888
440,Fantom,hector-network,28553137.013109997,116010427.7013,2021-11-12,5003978863.323809,5114744746.205665,2021-11-01,2021Q4,5129487204.437442,14.972826275269579,1509482689.809377,6.9562324994556946,13.785045127142775,10.0,10.0,5000000000.0,10.0,10.0,1,1,1.2048192771084338,1.2195121951219512
549,Optimism,beefy,29140233.30218,33705943.36109,2022-06-29,297620303.97135633,291876429.61710596,2022-06-01,2022Q2,334961129.0918357,2.519574597689398,444747020.7869489,1.381627254048499,3.215897590499418,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
0,Arbitrum,aave-v3,29694010.44306,34805375.98878,2022-03-17,1606327428.5131404,1534791070.2007637,2022-03-01,2022Q1,1749011707.638956,4.812574390912127,1782578913.4949436,5.052521302106808,5.276399189413998,5.0,5.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,1.5625
600,Optimism,stargate,31264294.33502,43116584.26519,2022-03-22,353273762.04546106,338562363.292108,2022-03-01,2022Q1,315013912.0944308,0.8667911595476018,351495447.97224087,0.9962746810414121,1.122282805841739,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
909,Solana,friktion,32139486.27459,164083913.82931,2021-12-30,11222818713.16602,11517373752.18526,2021-12-01,2021Q4,14915893927.27731,36.564988039964085,10773600401.277042,49.64857812114191,32.25744868065059,30.0,30.0,11000000000.0,35.0,30.0,1,1,1.9607843137254901,2.0408163265306123
857,Polygon,toucan-protocol,32435049.62,118694604.27045,2021-10-21,4914704847.064763,4668674891.473318,2021-10-01,2021Q4,4548431395.171724,20.219178497538547,4383704677.116872,20.201668524484514,15.261944909019007,15.0,15.0,4000000000.0,20.0,20.0,1,1,0.6622516556291391,1.7543859649122806
930,Solana,parrot-protocol,32972016.44995,476093093.68989,2021-06-12,651658880.6084005,676146216.1450055,2021-06-01,2021Q2,984327069.3965043,12.009291955890793,216074735.94859114,41.27333735916346,8.19029493064775,5.0,5.0,0.0,10.0,10.0,1,1,1.9607843137254901,1.5625
406,Fantom,geist-finance,33243301.421310004,3751097309.3245196,2021-10-06,1587508421.6324477,1590909822.864278,2021-10-01,2021Q4,1589381908.926555,7.065292124985715,1509482689.809377,6.9562324994556946,6.922067077533783,5.0,5.0,1000000000.0,5.0,5.0,1,1,1.2048192771084338,1.5625
833,Polygon,qidao,33395579.06712,155211968.79498,2021-05-19,4997054291.797613,4749293884.764441,2021-05-01,2021Q2,1572934090.207597,45.59825174439413,116455681.9686776,22.24468597952263,69.53926190352931,65.0,50.0,4000000000.0,45.0,30.0,1,1,0.6622516556291391,100.0
566,Optimism,homora,33936243.60467,50259436.26031,2022-04-30,503583672.5323589,481351211.01741415,2022-04-01,2022Q2,459728255.0804018,1.382229243887397,444747020.7869489,1.381627254048499,1.775975428248681,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
922,Solana,larix,33955408.35691,363937132.51447,2021-09-10,10273270758.313477,8770025496.586296,2021-09-01,2021Q3,3744929735.5798974,29.12500829904395,631693187.6212717,9.17948634791563,50.03765738311209,50.0,50.0,10000000000.0,25.0,25.0,1,1,1.9607843137254901,25.0
896,Solana,cega,36897089.71662,37341337.0365,2022-09-02,2194539899.95366,2089640867.7575865,2022-09-01,2022Q3,2194539899.95366,24.02987996930911,2414161349.5912986,27.96573390344676,23.10648514841929,20.0,20.0,2000000000.0,20.0,20.0,1,1,1.9607843137254901,1.5151515151515151
565,Optimism,pooltogether,37077379.02615,37077379.02615,2022-07-11,294644723.84160167,298865475.6868677,2022-07-01,2022Q3,276326438.2090587,3.2465195016422936,276670114.919425,3.2049567913853583,3.3139321397215835,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
949,Solana,swim-protocol,37251014.69642,41927022.46432,2022-03-21,6980529351.3582535,7170680088.451832,2022-03-01,2022Q1,7411555751.13679,20.393610430937954,11222273937.146017,31.80828500564955,23.280734619681617,20.0,20.0,6000000000.0,20.0,20.0,1,1,1.9607843137254901,1.5151515151515151
261,Avalanche,pangolin,37517275.6437,483749257.16342,2021-02-10,18744152.02175608,9125207.627903212,2021-02-01,2021Q1,124.42210586124264,0.002427077177781464,124.42210586124264,8.2996910034061e-05,63.27453855182249,60.0,50.0,0.0,0.0,0.0,1,1,1.0204081632653061,20.0
858,Polygon,sushiswap,38304297.75767,1569705266.19805,2021-03-01,76387917.74710745,67170336.93066193,2021-02-01,2021Q1,4528210.416802982,88.33089652952324,324727.4433364687,0.21661242761992877,24.97562829288348,20.0,20.0,0.0,85.0,30.0,1,1,0.6622516556291391,1.5151515151515151
780,Polygon,meshswap,39676787.94574,622598807.80401,2022-05-04,3832840950.087879,3520582420.5792246,2022-05-01,2022Q2,3557826994.9317746,14.245139468266762,4482229770.711526,13.92425473511868,14.074691960963703,10.0,10.0,3000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
11,Arbitrum,synapse,42338019.07936,310727698.03329,2021-09-15,1194849459.5351985,1715023897.020362,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,7.995972289483183,5.0,5.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,1.5625
83,Arbitrum,radiant,43316933.42628,149331372.6685,2022-07-25,743456023.5222563,730448320.6807085,2022-07-01,2022Q3,740961002.1643256,8.70544403595197,746368781.1664016,8.645963423891736,7.585630065528203,5.0,5.0,0.0,5.0,5.0,1,1,1.6129032258064515,1.5625
748,Polygon,klima-dao,43489410.84273,170338679.60829,2021-10-20,4668674891.473318,4582503977.641329,2021-10-01,2021Q4,4548431395.171724,20.219178497538547,4383704677.116872,20.201668524484514,15.29693651812851,15.0,15.0,4000000000.0,20.0,20.0,1,1,0.6622516556291391,1.7543859649122806
396,Fantom,curve,47975422.18845,748367944.8509,2021-06-03,168784330.0175638,156190200.75680667,2021-06-01,2021Q2,156190200.75680667,1.9056000590207358,1824070.7554567214,0.34842336993465756,1.9056000590207358,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,1.3888888888888888
321,Avalanche,yield-yak,48146116.0467,755673925.53253,2021-08-21,834600020.6553084,582940631.1513209,2021-08-01,2021Q3,180148092.91609204,2.1212612283533305,192014292.6749633,2.7902668775830692,5.965093527692554,5.0,5.0,0.0,0.0,0.0,1,1,1.0204081632653061,1.5625
235,Avalanche,yeti-finance,48357614.29591,739903639.46364,2022-04-19,11004666058.11559,10280412935.44621,2022-04-01,2022Q2,11177365080.74134,33.60611559866927,11036804006.080185,34.286343695817095,35.86996839948245,35.0,35.0,11000000000.0,30.0,30.0,1,1,1.0204081632653061,4.166666666666667
365,Fantom,beethoven-x,48685704.64116,408082286.13993,2021-10-09,5346583259.724046,4282684258.570135,2021-10-01,2021Q4,1589381908.926555,7.065292124985715,1509482689.809377,6.9562324994556946,16.887447162392434,15.0,15.0,5000000000.0,5.0,5.0,1,1,1.2048192771084338,1.7543859649122806
364,Fantom,beefy,51860698.94005,618663348.44363,2021-05-26,135525702.65572384,135259052.93986765,2021-05-01,2021Q2,57440348.91093661,1.6651552701620456,1824070.7554567214,0.34842336993465756,2.2138641402811787,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,1.3888888888888888
559,Optimism,curve,54728785.2892,62312690.21902,2022-01-18,295915871.54998636,301769571.73146075,2022-01-01,2022Q1,353966249.2482483,0.9731463784753455,351495447.97224087,0.9962746810414121,0.8276974675258012,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
938,Solana,saber,55334051.99527,4153460712.24413,2021-07-17,993157075.3389009,898533561.7281814,2021-07-01,2021Q3,920893330.9426937,12.784028499942263,631693187.6212717,9.17948634791563,13.338213776754968,10.0,10.0,0.0,10.0,10.0,1,1,1.9607843137254901,1.2195121951219512
609,Optimism,velodrome,57078773.9021,136857947.0601,2022-06-02,334961129.0918357,297045959.6856498,2022-06-01,2022Q2,334961129.0918357,2.519574597689398,444747020.7869489,1.381627254048499,2.1618570651268993,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
854,Polygon,stargate,58425648.02786,581665251.27864,2022-03-22,3830048304.5812254,3696258248.3020816,2022-03-01,2022Q1,3992708404.0964923,10.986322236729679,5507295577.612607,15.609815650927278,12.252534622228719,10.0,10.0,3000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
202,Avalanche,gmx,64882858.72194,100260826.87513001,2021-12-23,12494460772.214228,12606492054.971893,2021-12-01,2021Q4,13701879717.01903,33.588940121222734,3823265970.3443656,17.618967859996502,35.4207016264588,35.0,35.0,12000000000.0,30.0,30.0,1,1,1.0204081632653061,4.166666666666667
109,Avalanche,curve,64916515.951799996,1448711155.86873,2021-10-05,4183481785.5023465,3931338393.697498,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,17.366839793673226,15.0,15.0,4000000000.0,15.0,15.0,1,1,1.0204081632653061,1.7543859649122806
608,Optimism,uniswap,65363701.122209996,104522784.18308,2021-07-09,5565.389121542401,0.0,2021-07-01,2021Q3,5565.389121542401,7.725986360465257e-05,5565.389121542401,8.087377616721398e-05,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.3888888888888888
622,Polygon,aave-v3,65728207.27527,79970995.2904,2022-03-14,3270518167.660126,3299705922.91289,2022-03-01,2022Q1,3992708404.0964923,10.986322236729679,5507295577.612607,15.609815650927278,11.354957129784319,10.0,10.0,3000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
653,Polygon,balancer,67235752.25927,293645422.41871,2021-07-03,5916156852.796054,5866009124.188425,2021-07-01,2021Q3,5866009124.188425,81.43313161773001,5847981753.75959,84.98028746145081,81.43319453290503,80.0,50.0,5000000000.0,80.0,30.0,1,1,0.6622516556291391,7.142857142857143
18,Arbitrum,sushiswap,70689292.34439,600536680.18824,2021-09-01,14074828.660232319,13558753.38712579,2021-08-01,2021Q3,13986446.814417878,0.164691764811907,13986446.814417878,0.20324486650277374,0.11598534759651143,0.0,0.0,0.0,0.0,0.0,1,1,1.6129032258064515,1.3888888888888888
660,Polygon,beefy,71563270.80903,356179126.48,2021-05-26,5424694033.141866,5036683419.161597,2021-05-01,2021Q2,1572934090.207597,45.59825174439413,116455681.9686776,22.24468597952263,82.43834749151962,80.0,50.0,5000000000.0,45.0,30.0,1,1,0.6622516556291391,7.142857142857143
38,Arbitrum,curve,74684941.5715,676640224.80051,2021-09-13,1824558220.0741527,1627472116.764605,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,7.265186875665168,5.0,5.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,1.5625
933,Solana,quarry,80214452.194,1539138671.81363,2021-11-19,13736439893.446728,13218082324.150585,2021-11-01,2021Q4,12490514487.017164,36.459454142133204,10773600401.277042,49.64857812114191,35.86884245124818,35.0,35.0,13000000000.0,35.0,30.0,1,1,1.9607843137254901,4.166666666666667
928,Solana,orca,83335508.07896,1407563279.5911,2021-04-14,789380856.0295309,725197241.305347,2021-04-01,2021Q2,236083654.8331508,42.710950160854956,216074735.94859114,41.27333735916346,63.54964172499674,60.0,50.0,0.0,40.0,30.0,1,1,1.9607843137254901,20.0
108,Avalanche,aave-v2,86674218.181,3666600913.40996,2021-10-05,4183481785.5023465,3931338393.697498,2021-10-01,2021Q4,4061299510.651592,18.053727231106283,3823265970.3443656,17.618967859996502,17.366839793673226,15.0,15.0,4000000000.0,15.0,15.0,1,1,1.0204081632653061,1.7543859649122806
311,Avalanche,vector-finance,86766257.2442,404771939.47437,2022-03-09,10672620466.768492,10388933591.770275,2022-03-01,2022Q1,11135487371.69958,30.64036742653372,11532621710.127325,32.68793118690901,35.53178673770174,35.0,35.0,10000000000.0,30.0,30.0,1,1,1.0204081632653061,4.166666666666667
145,Avalanche,benqi-staked-avax,86781734.69973,244205509.42837,2022-02-17,11094899092.132626,10973264907.746304,2022-02-01,2022Q1,9189638395.603996,27.43066062669577,11532621710.127325,32.68793118690901,31.96167016415047,30.0,30.0,11000000000.0,25.0,25.0,1,1,1.0204081632653061,2.0408163265306123
875,Polygon,uniswap,87540336.6702,1064185475.61671,2021-12-24,5569059711.142788,5295064614.547478,2021-12-01,2021Q4,5121508472.082664,12.554922751616838,4383704677.116872,20.201668524484514,14.868825144130508,10.0,10.0,5000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2195121951219512
92,Arbitrum,stargate,89565984.22567,368439357.3136199,2022-03-22,1745161903.5768168,1611385720.5933943,2022-03-01,2022Q1,1749011707.638956,4.812574390912127,1782578913.4949436,5.052521302106808,5.341498890237165,5.0,5.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,1.5625
99,Arbitrum,uniswap,92127171.19627,104002429.16071,2021-09-02,23486759.719096858,14074828.660232319,2021-09-01,2021Q3,23486759.719096858,0.1826608561536663,13986446.814417878,0.20324486650277374,0.11430925805277588,0.0,0.0,0.0,0.0,0.0,1,1,1.6129032258064515,1.3888888888888888
287,Avalanche,stargate,101185481.31013,894592594.86527,2022-03-22,11217763406.2448,10969610796.47879,2022-03-01,2022Q1,11135487371.69958,30.64036742653372,11532621710.127325,32.68793118690901,36.3625934789516,35.0,35.0,11000000000.0,30.0,30.0,1,1,1.0204081632653061,4.166666666666667
