,chain,protocol,current_usd_tvl,max_usd_tvl,launch_date,totalLiquidityUSD,last_day_tvl,month,quarter,start_of_month_tvl,monthly_tvl_share,start_of_quarter_tvl,quarterly_tvl_share,chains_tvl_share,chains_tvl_share_floor,chains_tvl_share_floor_sort,monthly_tvl_floor,monthly_tvl_share_floor,monthly_tvl_share_floor_sort,num_protocols_threshold,num_protocols,num_protocols_threshold_pct_chain,num_protocols_threshold_pct_share
1348,xDai,swapr,9141284.22351,22305603.87539,2021-05-03,14691334.89135953,12722463.469438344,2021-05-01,2021Q2,12722463.469438344,0.03814324787266874,2550.6529996206664,3.131983558651467e-05,0.03814324787266874,0.0,0.0,0.0,0.0,0.0,1,1,5.882352941176471,0.625
152,Avalanche,snowbank,9143241.63787,68674707.43379,2021-11-08,10210497409.826477,9188433662.960552,2021-11-01,2021Q4,8641234025.30953,15.939314795886355,3823265970.3443656,9.720889718801896,15.788847625079566,15.0,15.0,10000000000.0,15.0,15.0,1,1,1.0204081632653061,1.4492753623188406
870,Fantom,reaper-farm,9369429.4534,285904069.88998,2021-07-08,273277767.55158895,263623581.18663538,2021-07-01,2021Q3,226911975.09606743,1.0757853832984123,195893208.77219772,0.9475780136979229,1.1612328011663298,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
1335,Solana,zeta,9586119.64797,15631414.92469,2022-06-05,3731192715.9955797,3722057229.681843,2022-06-01,2022Q2,3790095243.163679,17.219749278681697,7761978053.720177,16.8365850768518,17.222297976001386,15.0,15.0,3000000000.0,15.0,15.0,1,1,1.9607843137254901,1.4492753623188406
956,Optimism,iron-bank,9722886.25134,14335033.72117,2022-08-18,1092531312.8422432,1098617673.8456833,2022-08-01,2022Q3,590676235.4508198,3.553198078138061,276670114.919425,1.8716965252533098,6.228477232137262,5.0,5.0,1000000000.0,0.0,0.0,1,1,2.0,0.9900990099009901
972,Optimism,pika-protocol,9920578.12563,10119858.11559,2021-11-26,363786668.7932373,358960180.90756464,2021-11-01,2021Q4,297984790.89679676,0.5496522108507853,135762266.7106851,0.3451839429706927,0.6130065672714685,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
1159,Polygon,kyberswap,10072679.97826,145528300.42243,2021-07-07,6225162232.076932,6076401488.728501,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,27.23965177854603,25.0,25.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
1201,Polygon,pnetwork,10100009.38814,11205049.84014,2021-09-15,4808483663.814103,4709804593.229021,2021-09-01,2021Q3,5776727404.292301,17.134725870895718,5847981753.75959,28.2879583682417,11.728240313546703,10.0,10.0,4000000000.0,15.0,15.0,1,1,0.6622516556291391,1.2820512820512822
933,Optimism,beethoven-x,10112018.46495,10112018.46495,2022-06-09,358076209.90405554,365961023.5271237,2022-06-01,2022Q2,334961129.0918357,1.5218474183384658,444747020.7869489,0.9647052595783838,1.6950166837204819,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
1129,Polygon,stakedao,10216453.08483,24983033.09182,2021-08-01,6530295891.78739,6437921576.751157,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,26.362523647555797,25.0,25.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
1315,Solana,port-finance,10306471.59454,264409437.40768,2021-08-20,2532343190.541922,2348431541.44103,2021-08-01,2021Q3,1397409603.4735997,5.751605899666334,631693187.6212717,3.0556372002091976,8.314708402038672,5.0,5.0,2000000000.0,5.0,5.0,1,1,1.9607843137254901,0.9900990099009901
630,Binance,pnetwork,10541398.5074,111788389.89341,2021-09-15,19270509303.486813,18664685375.436954,2021-09-01,2021Q3,20811536090.527916,61.73044717299331,13765337983.589483,66.58593070236918,46.478343448594266,45.0,45.0,19000000000.0,60.0,30.0,1,1,0.4672897196261682,11.11111111111111
33,Arbitrum,cbridge,10927640.58725,31205435.15273,2021-11-07,2648757051.7390075,2715013681.089023,2021-11-01,2021Q4,2644384769.8212895,4.877738661419855,1073899895.9495308,2.730456771391697,4.787822539721485,0.0,0.0,2000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
1297,Solana,hedge,11062304.37204,13288320.30839,2022-07-21,2719032163.736681,2801615770.5567718,2022-07-01,2022Q3,2362582138.3003216,16.08410276315112,2414161349.5912986,16.3320039489875,16.990892315495255,15.0,15.0,2000000000.0,15.0,15.0,1,1,1.9607843137254901,1.4492753623188406
249,Avalanche,nereus-finance,11429790.62013,32414877.24842,2022-02-25,10252375127.547287,10359008372.695621,2022-02-01,2022Q1,9189638395.603996,20.12149111542845,11532621710.127325,22.509355425270332,24.693640809649406,20.0,20.0,10000000000.0,20.0,20.0,1,1,1.0204081632653061,1.6129032258064515
1047,Polygon,madmex,11447220.80924,21780909.06905,2022-09-06,1960041411.3698735,1988488230.13894,2022-09-01,2022Q3,2031969337.933902,12.861418313618017,1656330111.5348358,11.20521208203148,12.626019999871849,10.0,10.0,1000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2820512820512822
879,Fantom,scream,11692914.51438,1097962194.55767,2021-07-17,257673276.2474919,261013058.96098855,2021-07-01,2021Q3,226911975.09606743,1.0757853832984123,195893208.77219772,0.9475780136979229,1.309021439214088,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
1050,Polygon,clearpool,11723664.694,11723664.694,2022-07-28,1892252240.4098034,2781649083.73363,2022-07-01,2022Q3,1647509574.640228,11.215996630217647,1656330111.5348358,11.20521208203148,16.648765203648004,15.0,15.0,1000000000.0,10.0,10.0,1,1,0.6622516556291391,1.4492753623188406
785,Fantom,deus-finance,11734684.79285,61548589.68319,2022-01-27,10193275947.44868,10402857302.552654,2022-01-01,2022Q1,5271454870.493362,10.007898025225035,4884712105.945583,9.533974468814513,23.200629392590997,20.0,20.0,10000000000.0,10.0,10.0,1,1,1.2048192771084338,1.6129032258064515
16,Arbitrum,balancer,12009528.09668,151894916.82651,2021-09-01,14074828.660232319,13558753.38712579,2021-08-01,2021Q3,13986446.814417878,0.05756689363892371,13986446.814417878,0.06765548215869907,0.042731361655073685,0.0,0.0,0.0,0.0,0.0,1,1,1.6129032258064515,0.625
518,Binance,grizzlyfi,12016963.48638,12275074.72382,2022-08-22,6640676071.984398,6453047600.182958,2022-08-01,2022Q3,6718643950.658284,40.41583415820456,5960947850.685903,40.32631201456031,39.681801046403535,35.0,35.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.9411764705882355
682,Binance,terra-bridge,12085788.40984,100982421.1892,2022-03-16,11552028630.285412,11453421301.61208,2022-03-01,2022Q1,12059989501.685875,24.784781098329,15761423531.844334,30.76312509019138,28.262573073842827,25.0,25.0,11000000000.0,20.0,20.0,1,1,0.4672897196261682,1.3888888888888888
269,Avalanche,portal,12454933.23,102760422.02,2022-03-13,10622686329.56554,10644702079.050613,2022-03-01,2022Q1,11135487371.69958,22.884814028420177,11532621710.127325,22.509355425270332,26.01876383447116,25.0,25.0,10000000000.0,20.0,20.0,1,1,1.0204081632653061,1.3888888888888888
888,Fantom,tomb-swap,12825116.15109,217581434.13346,2022-02-14,7977980010.059534,8063690888.550588,2022-02-01,2022Q1,8661703632.385084,18.965533264821754,4884712105.945583,9.533974468814513,17.452159894136074,15.0,15.0,7000000000.0,15.0,15.0,1,1,1.2048192771084338,1.4492753623188406
720,Fantom,qidao,13058570.08482,223437267.95041,2021-10-16,5020482899.444063,5009108528.056277,2021-10-01,2021Q4,1589381908.926555,3.9305173577142583,1509482689.809377,3.8379529109129034,10.196163578251536,10.0,10.0,5000000000.0,0.0,0.0,1,1,1.2048192771084338,1.2820512820512822
334,Binance,deeplock,13278290.52881,16240003.044739999,2022-07-04,6147123266.590452,5974108915.096838,2022-07-01,2022Q3,5989002739.112766,40.772227108253226,5960947850.685903,40.32631201456031,40.57070915501949,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
177,Avalanche,defrost,13657079.75752,95973801.39958,2021-11-22,12908825951.786701,12705604377.091505,2021-11-01,2021Q4,8641234025.30953,15.939314795886355,3823265970.3443656,9.720889718801896,21.601842395955252,20.0,20.0,12000000000.0,15.0,15.0,1,1,1.0204081632653061,1.6129032258064515
904,Fantom,tarot,13698569.14945,266731550.40251,2021-07-27,306613336.64816123,298550490.85958993,2021-07-01,2021Q3,226911975.09606743,1.0757853832984123,195893208.77219772,0.9475780136979229,1.2879167884464098,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
232,Avalanche,kyberswap,13925690.96731,66549551.564229995,2021-09-18,2889580949.855679,2817835573.3102984,2021-09-01,2021Q3,2275609310.9210134,6.749832388302961,192014292.6749633,0.9288148537407415,7.420408096606135,5.0,5.0,2000000000.0,5.0,5.0,1,1,1.0204081632653061,0.9900990099009901
1246,Polygon,synapse,14004657.45773,79971946.02682,2021-08-17,6275625542.459878,6505869020.244623,2021-08-01,2021Q3,6514933985.181124,26.81485274751253,5847981753.75959,28.2879583682417,23.162166731681584,20.0,20.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.6129032258064515
629,Binance,planet,14161471.45841,643138381.34423,2021-08-07,17027266421.903028,16411151926.07272,2021-08-01,2021Q3,15764430772.525055,64.88490762533219,13765337983.589483,66.58593070236918,65.80352988695346,65.0,50.0,17000000000.0,60.0,30.0,1,1,0.4672897196261682,5.0
403,Binance,solo-top,14228096.2379,76977470.73646,2021-10-29,20170874801.562653,19650758598.075577,2021-10-01,2021Q4,17891639762.630096,44.245753805316426,17580962616.15021,44.70068262778529,37.37866075065235,35.0,35.0,20000000000.0,40.0,30.0,1,1,0.4672897196261682,2.9411764705882355
435,Binance,cbridge,14422028.8973,173601105.97626,2021-11-07,20663693705.16678,20083430701.5796,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,35.41636009340036,35.0,35.0,20000000000.0,35.0,30.0,1,1,0.4672897196261682,2.9411764705882355
1020,Polygon,apeswap-amm,14466244.82487,89842976.04241,2021-07-12,5883948797.827232,6164470849.016309,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,27.369920645689344,25.0,25.0,5000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
1168,Polygon,mm-finance-polygon,14585198.11431,531712889.89967,2022-08-12,1893366268.4224806,1908349861.690204,2022-08-01,2022Q3,1903354267.4591086,11.449579853148965,1656330111.5348358,11.20521208203148,10.82473500054296,10.0,10.0,1000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2820512820512822
1334,Solana,uxd,15014999.41762,41854332.47476,2022-02-12,7918498374.404005,8320276635.70602,2022-02-01,2022Q1,8619282853.036497,18.872649377771264,11222273937.146017,21.903619062536535,17.376117554512753,15.0,15.0,7000000000.0,15.0,15.0,1,1,1.9607843137254901,1.4492753623188406
837,Fantom,liquid-driver,15111446.913710002,245095351.22856003,2021-06-12,119602074.85191609,125534735.04100357,2021-06-01,2021Q2,156190200.75680667,0.69110595566961,1824070.7554567214,0.02239802755120765,0.5394448470514228,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
664,Binance,stader,15156650.15396,15156650.15396,2022-08-07,6925201750.923593,6990340828.258979,2022-08-01,2022Q3,6718643950.658284,40.41583415820456,5960947850.685903,40.32631201456031,40.639468786944455,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
676,Binance,synapse,15305959.131739998,109665231.43964,2021-08-17,18447989707.069878,18828469410.583332,2021-08-01,2021Q3,15764430772.525055,64.88490762533219,13765337983.589483,66.58593070236918,67.03303531522677,65.0,50.0,18000000000.0,60.0,30.0,1,1,0.4672897196261682,5.0
369,Binance,apeswap-lending,16096741.08955,19837217.88041,2022-07-28,6584930922.791149,6316872246.975001,2022-07-01,2022Q3,5989002739.112766,40.772227108253226,5960947850.685903,40.32631201456031,37.80783258259404,35.0,35.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.9411764705882355
333,Binance,acryptos,16493089.82321,26069918.71,2022-07-04,6147123266.590452,5974108915.096838,2022-07-01,2022Q3,5989002739.112766,40.772227108253226,5960947850.685903,40.32631201456031,40.57070915501949,40.0,40.0,6000000000.0,40.0,30.0,1,1,0.4672897196261682,2.6315789473684212
1213,Polygon,portal,16709205.05,55134320.96,2022-03-13,3299705922.91289,3351570458.162349,2022-03-01,2022Q1,3992708404.0964923,8.205513261114913,5507295577.612607,10.749132045113532,8.1922180233807,5.0,5.0,3000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
892,Fantom,spiritswap-amm,16745258.57618,373029262.63872,2021-05-09,258184533.56636584,281653446.55610716,2021-05-01,2021Q2,57440348.91093661,0.17221204617057997,1824070.7554567214,0.02239802755120765,0.7828546533157222,0.0,0.0,0.0,0.0,0.0,1,1,1.2048192771084338,0.625
70,Arbitrum,mycelium.xyz,17195975.61959,18904803.86582,2022-08-18,986610290.2027272,984920940.9596107,2022-08-01,2022Q3,850123697.0012755,5.113897775249259,746368781.1664016,5.049247385007756,5.583887645597654,5.0,5.0,0.0,5.0,5.0,1,1,1.6129032258064515,0.9900990099009901
1088,Polygon,dfyn-network,17521981.99202,285619118.67331,2020-10-12,653286.6115043259,142895.41101674622,2020-10-01,2020Q4,2495.3418139221267,0.019379102331396135,2495.3418139221267,0.019379102331396135,100.0,100.0,50.0,0.0,0.0,0.0,1,1,0.6622516556291391,100.0
42,Arbitrum,vesta-finance,18049609.08213,58308463.07036,2022-02-24,1603048362.5094392,1565113583.51056,2022-02-01,2022Q1,1706195631.0772665,3.7358597535597173,1782578913.4949436,3.47923510767847,3.683870723926492,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
1331,Solana,sunny,18330588.7371,3397253288.2853,2021-08-28,2965394724.493045,2789324742.3528366,2021-08-01,2021Q3,1397409603.4735997,5.751605899666334,631693187.6212717,3.0556372002091976,8.748126689969084,5.0,5.0,2000000000.0,5.0,5.0,1,1,1.9607843137254901,0.9900990099009901
1090,Polygon,dodo,18692942.26347,49879810.58392,2021-07-29,6132304396.093978,6215184786.537825,2021-07-01,2021Q3,5866009124.188425,27.810638338612726,5847981753.75959,28.2879583682417,26.04806180019915,25.0,25.0,6000000000.0,25.0,25.0,1,1,0.6622516556291391,1.3888888888888888
388,Binance,babyswap,18782531.37231,355392765.55324,2021-06-12,14932830687.538683,14993656387.264736,2021-06-01,2021Q2,14388785537.667942,63.667088791431134,7620366223.82248,93.57157452410992,64.43037995760885,60.0,50.0,14000000000.0,60.0,30.0,1,1,0.4672897196261682,4.545454545454546
332,Binance,dforce,18943254.27815,155818576.37016,2021-06-04,15492325788.418022,15342316560.745733,2021-06-01,2021Q2,14388785537.667942,63.667088791431134,7620366223.82248,93.57157452410992,64.60823395488032,60.0,50.0,15000000000.0,60.0,30.0,1,1,0.4672897196261682,4.545454545454546
1028,Polygon,gains-network,19277947.70408,19277947.70408,2021-12-13,5055021042.842722,4963160250.53931,2021-12-01,2021Q4,5121508472.082664,8.530368937454185,4383704677.116872,11.14583972357302,9.949404425428849,5.0,5.0,5000000000.0,5.0,5.0,1,1,0.6622516556291391,0.9900990099009901
801,Fantom,fantohm,19346153.31036,29422804.883869994,2021-11-05,5164634975.491918,5058408351.364944,2021-11-01,2021Q4,5129487204.437442,9.461670758311719,1509482689.809377,3.8379529109129034,8.845779525960715,5.0,5.0,5000000000.0,5.0,5.0,1,1,1.2048192771084338,0.9900990099009901
47,Arbitrum,dopex,19921519.77738,161976994.50444,2021-11-02,2644384769.8212895,2562732658.7731895,2021-11-01,2021Q4,2644384769.8212895,4.877738661419855,1073899895.9495308,2.730456771391697,4.764306258013104,0.0,0.0,2000000000.0,0.0,0.0,1,1,1.6129032258064515,0.625
825,Fantom,stargate,20143247.06282,232957608.01268,2022-03-22,6693014403.526733,6570948388.061509,2022-03-01,2022Q1,11738761494.226648,24.124617518052553,4884712105.945583,9.533974468814513,15.563364615512358,15.0,15.0,6000000000.0,20.0,20.0,1,1,1.2048192771084338,1.4492753623188406
1269,Solana,01,20170702.87418,20717076.12822,2022-03-12,6799720585.9142065,6654384732.762373,2022-03-01,2022Q1,7411555751.13679,15.231670547002384,11222273937.146017,21.903619062536535,16.26605708222473,15.0,15.0,6000000000.0,15.0,15.0,1,1,1.9607843137254901,1.4492753623188406
853,Fantom,yearn-finance,20421235.34764,1330881299.77324,2021-09-14,1263006996.7586203,1324156250.1839015,2021-09-01,2021Q3,912122494.0673279,2.7055056959946775,195893208.77219772,0.9475780136979229,3.283509061887583,0.0,0.0,1000000000.0,0.0,0.0,1,1,1.2048192771084338,0.625
962,Optimism,lyra,21498645.89604,73672036.01342,2021-09-01,121737801.78855126,112138549.26740679,2021-08-01,2021Q3,78025989.06204264,0.3211475990296668,5565.389121542401,2.6920996405647942e-05,0.3534124979934192,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
657,Binance,tokensfarm,21668784.49328,23638580.43539,2022-04-20,13180883937.938171,13036123815.903486,2022-04-01,2022Q2,13924260442.754465,29.355402291075183,13665737290.56265,29.64248892976308,30.264025283206188,30.0,30.0,13000000000.0,25.0,25.0,1,1,0.4672897196261682,2.272727272727273
1271,Solana,aldrin,22209228.20754,149528106.77962,2021-11-01,12508175671.938643,12214885684.470835,2021-10-01,2021Q4,11055273735.71757,27.339524294615845,10773600401.277042,27.392544015403907,22.932790619949827,20.0,20.0,12000000000.0,25.0,25.0,1,1,1.9607843137254901,1.6129032258064515
372,Binance,apollox,22355221.25569,23327920.80743,2022-05-19,8514085848.615351,8817523499.608416,2022-05-01,2022Q2,12168962270.714205,32.51167027057802,13665737290.56265,29.64248892976308,36.169736262066216,35.0,35.0,8000000000.0,30.0,30.0,1,1,0.4672897196261682,2.9411764705882355
633,Binance,portal,22478257.94,861775926.49,2022-03-13,11423913339.87455,11514303017.272943,2022-03-01,2022Q1,12059989501.685875,24.784781098329,15761423531.844334,30.76312509019138,28.144322753247337,25.0,25.0,11000000000.0,20.0,20.0,1,1,0.4672897196261682,1.3888888888888888
1298,Solana,hubble,22627467.42564,39832790.51933,2022-02-03,7491680858.269927,8619282853.036497,2022-02-01,2022Q1,8619282853.036497,18.872649377771264,11222273937.146017,21.903619062536535,18.872649377771264,15.0,15.0,7000000000.0,15.0,15.0,1,1,1.9607843137254901,1.4492753623188406
970,Optimism,perpetual-protocol,22813658.68621,41675937.15592,2021-12-18,306978756.8683948,302895462.3983247,2021-12-01,2021Q4,353776813.3920528,0.5892495846099586,135762266.7106851,0.3451839429706927,0.6040468048005202,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.625
1302,Solana,jpool,22958791.71071,153674688.2444,2022-01-01,11222273937.146017,11089093881.241014,2021-12-01,2022Q1,14915893927.27731,24.843867568545964,11222273937.146017,21.903619062536535,21.609334467985153,20.0,20.0,11000000000.0,20.0,20.0,1,1,1.9607843137254901,1.6129032258064515
1087,Polygon,xdao,23096378.90025,37517023.87154,2022-01-18,5400972788.753209,5543164843.3253145,2022-01-01,2022Q1,5624501902.134633,10.678160557595639,5507295577.612607,10.749132045113532,10.859556121516226,10.0,10.0,5000000000.0,10.0,10.0,1,1,0.6622516556291391,1.2820512820512822
298,Avalanche,synapse,23294517.11226,267396334.70887,2021-08-27,2032791082.7890882,1769611888.9347546,2021-08-01,2021Q3,180148092.91609204,0.741472529925553,192014292.6749633,0.9288148537407415,5.647382997614995,5.0,5.0,2000000000.0,0.0,0.0,1,1,1.0204081632653061,0.9900990099009901
557,Binance,knightswap-finance,23367474.91841,138444734.43837,2021-11-29,18867670442.921444,18454561737.903584,2021-11-01,2021Q4,19825584940.65089,36.5695731021819,17580962616.15021,44.70068262778529,32.81483540386548,30.0,30.0,18000000000.0,35.0,30.0,1,1,0.4672897196261682,2.272727272727273
211,Avalanche,homora,23726947.07537,679064663.46287,2021-10-20,7051574755.776462,6891239915.353129,2021-10-01,2021Q4,4061299510.651592,10.043532100018481,3823265970.3443656,9.720889718801896,13.821680783443721,10.0,10.0,7000000000.0,10.0,10.0,1,1,1.0204081632653061,1.2820512820512822
890,Fantom,spartacus,24393322.84319,99636668.89765,2021-11-03,5178907897.967412,5129487204.437442,2021-11-01,2021Q4,5129487204.437442,9.461670758311719,1509482689.809377,3.8379529109129034,9.461670758311719,5.0,5.0,5000000000.0,5.0,5.0,1,1,1.2048192771084338,0.9900990099009901
143,Avalanche,beefy,24442531.89378,295395475.75538,2021-05-26,251237843.51448187,246676510.81699094,2021-05-01,2021Q2,348394460.6980598,1.044522258114018,189166868.63427812,2.3228072281578593,1.2246770243703868,0.0,0.0,0.0,0.0,0.0,1,1,1.0204081632653061,0.625
